Fil;Mediatyp;Författare;Verk;Utgiven;Införd;Sidor;file_id
lb114823.xml;faksimil;Thomas Thorild, Stellan Arvidsson;Samlade skrifter IX;1990;2011-08-05;sidor;lb114823_118.txt
lb2245704.xml;etext;Jenny Maria Ödmann;Dolda brott;1902;2008-12-30;sidor;lb2245704_744.txt
lb1547664.xml;etext;Hilma Angered Strandberg;Under söderns sol;1905;2014-02-17;sidor;lb1547664_342.txt
lb8203286.xml;etext;August Strindberg, Gunnar Ollén;Samlade Verk 65. En blå bok I;1997;2010-10-19;sidor;lb8203286_1641.txt
lb10441361.xml;faksimil;Petra Söderlund;Vågade verk ur vitterheten;2007;2013-03-20;sidor;lb10441361_36.txt
lb1439322.xml;etext;Dan Andersson;Chi-mo-ka-ma;1920;2008-04-14;sidor;lb1439322_283.txt
lb7644494.xml;etext;Hedvig Charlotta Nordenflycht, Torkel Stålmarck;Skrifter;1996;2016-02-18;sidor;lb7644494_1571.txt
lb1480062.xml;faksimil;Ottilia Adelborg;Från Gagnä-mäns Näs;1909;2017-02-27;sidor;lb1480062_301.txt
lb1576276.xml;etext;Vilhelm Fredrik Palmblad;Törnrosens Bok. Nemligen Den Äkta och Veritabla;1840;2012-09-19;sidor;lb1576276_368.txt
lb8218903.xml;faksimil;Viktor Rydberg;Om Nakenhet och Klädselsätt;1895;2016-04-15;sidor;lb8218903_1661.txt
lb1641669.xml;etext;Otto Witt;De sista människorna;1911;2013-08-19;sidor;lb1641669_516.txt
lb1513220.xml;faksimil;Ottilia Adelborg;Gråns. En by som varit;1918;2017-02-27;sidor;lb1513220_312.txt
lb8207157.xml;etext;Ludvig Nordström;Borgare;1909;2015-06-24;sidor;lb8207157_1651.txt
lb2772121.xml;faksimil;Gustaf Joakim Leufstedt;Jesus Kristus och August Strindberg. Tankar och åsigter;1884;2016-02-04;sidor;lb2772121_1312.txt
lb438626.xml;faksimil;Frida Stéenhoff;Stridbar ungdom. Skådespel i tre akter;1907;2016-05-09;sidor;lb438626_1444.txt
lb8222762.xml;faksimil;Mathilda Roos;”Icke att jag redan har fattat det...”;1896;2016-10-11;sidor;lb8222762_1669.txt
lb31105.xml;etext;Ola Hansson;Vägen till lifvet;1896;2014-04-24;sidor;lb31105_1378.txt
lb23425.xml;etext;Ellen Key;”Missbrukad kvinnokraft” och ”Naturenliga arbetsområden för Kvinnan”;1896;2011-02-21;sidor;lb23425_747.txt
lb1210565.xml;faksimil;Frida Stéenhoff;Den vita duvans samfund. Skådespel i tre akter;1908;2016-05-09;sidor;lb1210565_169.txt
lb114813.xml;faksimil;Thomas Thorild, Stellan Arvidsson;Samlade skrifter VIII;1982;2011-08-05;sidor;lb114813_116.txt
lb111264.xml;faksimil;Johan Ludvig Runeberg, Gunnar Castrén, Martin Lamm, Sixten Belfrage;Samlade skrifter X;1954;2011-09-08;sidor;lb111264_64.txt
lb12107.xml;etext;Selma Lagerlöf;Liljecronas hem;1911;2013-11-18;sidor;lb12107_171.txt
lb435021.xml;etext;Henry Parland;Idealrealisation;1929;2007-09-18;sidor;lb435021_1441.txt
lb482759.xml;faksimil;Per Daniel Amadeus Atterbom, Bernhard von Beskow, Carl Harder Santesson;P. D. A. Atterboms och B. v. Beskows brevväxling. II. 1841–1850;1927;2014-05-14;sidor;lb482759_1459.txt
lb528764.xml;faksimil;Svenska fornskriftsällskapet, Hjalmar Lindroth;Bureus, den svenska grammatikens fader;1911;2015-08-10;sidor;lb528764_1511.txt
lb1611718.xml;etext;Hjalmar Bergman;Blå blommor;1907;2014-01-21;sidor;lb1611718_413.txt
lb99909067.xml;faksimil;August Strindberg, Gunnar Ollén;Samlade Verk 67. En blå bok III–IV. Textkritisk kommentar;2015;2015-08-22;sidor;lb99909067_1982.txt
lb12608879.xml;faksimil;Christian Lovén, Claes Gejrot, Svenska fornskriftsällskapet;Historieskrivning vid Uppsala domkyrka under högmedeltiden;2012;2016-12-16;sidor;lb12608879_202.txt
lb305433.xml;etext;Ola Hansson;Rustgården;1910;2013-11-21;sidor;lb305433_1359.txt
lb2900813.xml;faksimil;Karl Marx, Friedrich Engels, Axel Danielsson, Kata Dalström, Hjalmar Branting;Det kommunistiska manifestet;1903;2016-11-11;sidor;lb2900813_1326.txt
lb2055258.xml;etext;Gustaf Henrik Mellin;Sweriges Sista Strid. Fantastiskt Nattstycke;1840;2012-09-20;sidor;lb2055258_699.txt
lb99904061.xml;etext;Johan Henrik Kellgren;Svar på G.M. Armfelts inträdestal;1801;2012-03-15;sidor;lb99904061_1860.txt
lb9471841.xml;faksimil;Johan Ekeblad, Sture Allén;Breven till Claes;2004;2015-03-04;sidor;lb9471841_1757.txt
lb111263.xml;faksimil;Johan Ludvig Runeberg, Olav Ahlbäck, Gunnar Tideström, Sven Rinman;Samlade skrifter IV:2;1962;2011-08-13;sidor;lb111263_63.txt
lb1634369.xml;etext;Ola Hansson;Tidens kvinnor;1914;2007-09-17;sidor;lb1634369_493.txt
lb2105353.xml;etext;Emilie Flygare-Carlén;Rosen på Tistelön. Förra delen;1842;2013-11-20;sidor;lb2105353_704.txt
lb1615101.xml;etext;Selma Lagerlöf;En saga om en saga och andra sagor;1908;2013-11-18;sidor;lb1615101_424.txt
lb1637823.xml;faksimil;Helena Nyblom;Väninnorna. Berättelse för unga flickor;1912;2016-05-18;sidor;lb1637823_507.txt
lb8228290.xml;etext;Julius Regis;Blå spåret;1916;2007-09-18;sidor;lb8228290_1679.txt
lb1615056.xml;etext;Alfred Kämpe;Konflikt. Socialt skådespel i fyra akter;1908;2014-10-21;sidor;lb1615056_421.txt
lb658684.xml;etext;Selma Lagerlöf, Nils Afzelius;Från skilda tider I;1943;2014-01-23;sidor;lb658684_1535.txt
lb1623764.xml;etext;Erik Axel Karlfeldt;Vildmarks- och kärleksvisor;1895;2008-04-26;sidor;lb1623764_448.txt
lb2432786.xml;faksimil;Johan Gabriel Oxenstierna;Ceremonial vid Drotning Christinas Torner-Spel den 9 Mars, 1650;1776;2017-04-24;sidor;lb2432786_1093.txt
lb2424792.xml;etext;Erik Gustaf Geijer;Försök till Psalmer;1812;2010-02-08;sidor;lb2424792_938.txt
lb1627858.xml;etext;Marie Sophie Schwartz;Den objudne gästen. En skiss ur August Blanche’s lif;1894;2011-10-20;sidor;lb1627858_479.txt
lb8693700.xml;faksimil;Per Daniel Amadeus Atterbom, Bengt Lewan;Minnen från Tyskland och Italien II;2002;2015-03-02;sidor;lb8693700_1720.txt
lb1618147.xml;etext;Hjalmar Söderberg;Valda sidor;1908;2012-01-18;sidor;lb1618147_433.txt
lb243418.xml;faksimil;Llewellyn Lloyd, Georg Swederus;Svenska allmogens plägseder;1871;2017-02-27;sidor;lb243418_1108.txt
lb7644726.xml;etext;Erik Gustaf Geijer, Carina Burman, Lars Burman;Dikter;1999;2006-08-01;sidor;lb7644726_1576.txt
lb2435112.xml;etext;Sophia Elisabeth Brenner;Poetiske Dikter 2;1732;2007-09-23;sidor;lb2435112_1118.txt
lb1649001.xml;etext;Dan Andersson;David Ramms arv;1919;2008-04-21;sidor;lb1649001_535.txt
lb2421236.xml;etext;Erik Gustaf Geijer;Om falsk och sann Upplysning, med afseende på Religionen;1811;2013-04-22;sidor;lb2421236_934.txt
lb30212.xml;faksimil;Bernhard Lundstedt;Sveriges periodiska litteratur. Bibliografi. III. Landsorten 1813–99. Med supplement;1902;2017-05-22;sidor;lb30212_1349.txt
lb8203291.xml;etext;August Strindberg, Barbro Ståhle Sjönell;Samlade Verk 55. Taklagsöl. Syndabocken;1984;2011-03-22;sidor;lb8203291_1645.txt
lb7644423.xml;faksimil;Sven Lidman, Knut Ahnlund;Stensborg;1995;2015-02-21;sidor;lb7644423_1566.txt
lb877251.xml;etext;Anders Robert von Kræmer;Diamanter i stenkol;1857;2011-03-23;sidor;lb877251_1724.txt
lb8235953.xml;faksimil;Israel Holmström;Samlade dikter II;2001;2015-03-07;sidor;lb8235953_1684.txt
lb1635818.xml;etext;Alfred Kämpe;Fullblod;1913;2015-06-24;sidor;lb1635818_496.txt
lb8215383.xml;etext;Oscar Levertin;Carl von Linné;1906;2009-10-15;sidor;lb8215383_1660.txt
lb8208448.xml;faksimil;Heliga Birgitta, Birger Bergh, Svenska fornskriftsällskapet;Revelaciones V;1992;2016-12-09;sidor;lb8208448_1656.txt
lb114829.xml;faksimil;August Strindberg, Carl Reinhold Smedmark;Mäster Olof I [SVS];1947–1948;2011-08-13;sidor;lb114829_120.txt
lb99904009.xml;etext;Erik Johan Stagnelius, Fredrik Böök;Samlade skrifter IV;1915;2009-11-10;sidor;lb99904009_1836.txt
lb99909001.xml;faksimil;August Strindberg, Birger Liljestrand;Samlade Verk 1. Ungdomsdramer I. Textkritisk kommentar;2008;2015-03-09;sidor;lb99909001_1925.txt
lb694744.xml;faksimil;Rudolf Hjärne;"Dagen före drabbningen; eller Nya skolan och dess män";1882;2013-04-11;sidor;lb694744_1543.txt
lb114808.xml;faksimil;Thomas Thorild, Stellan Arvidsson;Samlade skrifter VI;1980;2011-08-13;sidor;lb114808_114.txt
lb11196878.xml;faksimil;Victoria Benedictsson, Ebba Witt-Brattström;Ord på liv och död I–II;2008;2015-03-05;sidor;lb11196878_76.txt
lb10217715.xml;faksimil;Wilhelm Reslow;Sången. Dikt;1887;2017-05-22;sidor;lb10217715_21.txt
lb8395467.xml;etext;Fredrika Charlotta Runeberg;Sigrid Liljeholm;1862;2010-09-09;sidor;lb8395467_1699.txt
lb502478.xml;faksimil;Heliga Birgitta, Birger Bergh, Svenska fornskriftsällskapet;Revelaciones VI;1991;2016-12-12;sidor;lb502478_1493.txt
lb501605.xml;etext;Selma Lagerlöf;Kristuslegender;1904;2013-10-10;sidor;lb501605_1486.txt
lb305336.xml;etext;Gustaf Ljunggren;Svenska dramat intill slutet af sjuttonde århundradet;1864;2015-03-26;sidor;lb305336_1358.txt
lb99904086.xml;etext;Peter Adam Wallmark;Sång till Finska arméns ära;1813;2012-07-12;sidor;lb99904086_1884.txt
lb2016528.xml;etext;Mikael Lybeck;Den starkare;1900;2014-09-19;sidor;lb2016528_694.txt
lb8203253.xml;etext;August Strindberg, Claes Rosenqvist;Samlade Verk 42. Gustav Adolf;1998;2016-11-26;sidor;lb8203253_1609.txt
lb3054797.xml;etext;Viktor Rydberg;Bibelns lära om Kristus;1862;2010-06-17;sidor;lb3054797_1362.txt
lb99904088.xml;etext;Frans Michael Franzén;Sång öfver Grefve Gustaf Philip Creutz;1802;2012-10-15;sidor;lb99904088_1886.txt
lb1617854.xml;faksimil;Frida Stéenhoff;Några ord om protesterna och grundlinjerna i mitt författarskap;1908;2016-05-09;sidor;lb1617854_430.txt
lb579408.xml;etext;Malla Silfverstolpe;Malla Montgomery-Silfverstolpes memoarer. 2;1909;2010-01-21;sidor;lb579408_1530.txt
lb53612.xml;faksimil;Salomon Brelin, Johan Gabriel Oxenstierna, Uno von Troil, Henrik Schück;Svenska memoarer och bref I;1900;2012-06-13;sidor;lb53612_1512.txt
lb1556597.xml;etext;Julia Christina Nyberg;Samlade dikter af Euphrosyne [1];1831;2014-09-19;sidor;lb1556597_345.txt
lb9827715.xml;faksimil;Johan Ludvig Runeberg, Lars Huldén, Barbro Ståhle Sjönell, Pia Forssell, Pamela Gustavsson, Carola Herberts;Samlade skrifter XV;2004;2011-08-13;sidor;lb9827715_1765.txt
lb2107920.xml;etext;Selma Lagerlöf;Herr Arnes penningar;1903;2013-10-10;sidor;lb2107920_707.txt
lb29291.xml;etext;Karin Boye;Moln;1922;2012-01-19;sidor;lb29291_1329.txt
lb99904093.xml;etext;Frans Michael Franzén;Gustaf den tredje med de förste Aderton af Svenska Akademien. Samtal i odödligheten den 5 april 1836;1836;2012-10-15;sidor;lb99904093_1891.txt
lb2997851.xml;etext;Jarl Hemmer;Förvandlingar;1918;2017-02-27;sidor;lb2997851_1342.txt
lb499317.xml;etext;Verner von Heidenstam;Vallfart och vandringsår;1888;2012-05-24;sidor;lb499317_1476.txt
lb2937738.xml;faksimil;Sven Nordenhielm;En brottslig qvinna. Byhistoria från Blekinge från förra delen af 1800-talet;1904;2017-06-19;sidor;lb2937738_1330.txt
lb99909045.xml;faksimil;August Strindberg, Gunnar Ollén;Samlade Verk 45. Kronbruden. Svanevit. Textkritisk kommentar;2014;2015-03-25;sidor;lb99909045_1962.txt
lb1336011.xml;etext;Kerstin Söderholm;Det var icke verklighet;1930;2015-10-24;sidor;lb1336011_234.txt
lb1655580.xml;etext;Mikael Lybeck;Breven till Cecilia;1920;2014-09-19;sidor;lb1655580_544.txt
lb9343716.xml;etext;Elias Sehlstedt;Utkiken;1857;2009-06-08;sidor;lb9343716_1748.txt
lb441267.xml;etext;Ellen Key;Barnets århundrade. II;1900;2009-02-12;sidor;lb441267_1446.txt
lb338841.xml;etext;Selma Lagerlöf;Nils Holgerssons underbara resa 1;1907;2006-12-16;sidor;lb338841_1423.txt
lb1618574.xml;faksimil;Lucy Maud Montgomery, Karin Jensen;Anne på Grönkulla;1909;2017-03-27;sidor;lb1618574_434.txt
lb1259990.xml;faksimil;Sadi, Eric Hermelin;Lustgården;1918;2017-03-27;sidor;lb1259990_201.txt
lb13272588.xml;faksimil;Homeros, Erland Lagerlöf, Jan Stolpe;Lagerlöfs Homeros. Iliaden;2012;2015-05-18;sidor;lb13272588_228.txt
lb3312560.xml;etext;Selma Lagerlöf;Gösta Berlings saga 1 [1895];1895;2011-08-29;sidor;lb3312560_1417.txt
lb10469429.xml;faksimil;Carl Jonas Love Almqvist;Samlade verk 16. Om Svenska Uppfostringsväsendet;2007;2015-03-05;sidor;lb10469429_40.txt
lb2554869.xml;etext;Karl Benzon;Detektivbragder eller Stockholmsmysterier;1903;2007-09-10;sidor;lb2554869_1258.txt
lb12089.xml;etext;Verner von Heidenstam;Sankt Göran och draken;1900;2012-11-13;sidor;lb12089_165.txt
lb7351.xml;faksimil;Gustaf Edvard Klemming, Johan Gabriel Nordin;Svensk boktryckeri-historia 1483–1883;1883;2016-06-08;sidor;lb7351_1558.txt
lb99904008.xml;etext;Erik Johan Stagnelius, Fredrik Böök;Samlade skrifter III;1914;2009-11-10;sidor;lb99904008_1835.txt
lb99909065.xml;faksimil;August Strindberg, Gunnar Ollén;Samlade Verk 65. En blå bok I. Textkritisk kommentar;2015;2015-08-22;sidor;lb99909065_1980.txt
lb73292.xml;etext;Hjalmar Söderberg;Hjärtats oro;1909;2012-01-13;sidor;lb73292_1555.txt
lb8203264.xml;etext;August Strindberg, Birger Liljestrand;Samlade Verk 1. Ungdomsdramer I;1989;2012-05-01;sidor;lb8203264_1619.txt
lb99909059.xml;faksimil;August Strindberg, Karin Petherick, Per Stam;Samlade Verk 59 och 60. Ockulta dagboken. Textkritisk kommentar;2014;2015-03-25;sidor;lb99909059_1975.txt
lb10387696.xml;faksimil;Haquin Spegel;Samlade skrifter III:1;2006;2011-08-13;sidor;lb10387696_33.txt
lb140426.xml;faksimil;Carl Michael Bellman, Magdalena Hellquist;Dikter IV:1;1977;2011-09-14;sidor;lb140426_278.txt
lb1436234.xml;etext;Dan Andersson;Kolvaktarens visor;1915;2008-08-14;sidor;lb1436234_281.txt
lb99909016.xml;faksimil;August Strindberg, Camilla Kretz, Ljubica Miočević, Per Stam, Ilaria Tedde;Samlade Verk 16. Giftas I–II. Textkritisk kommentar;2016;2017-03-27;sidor;lb99909016_1937.txt
lb2497356.xml;etext;Fredrik Cederborgh;Berättelse om Den, först rike och ansedde, sedermera fattige och föraktade John Hall;1831;2007-08-21;sidor;lb2497356_1165.txt
lb1643785.xml;etext;Alfhild Agrell;Hemma i Jockmock;1896;2014-11-26;sidor;lb1643785_520.txt
lb99909041.xml;faksimil;August Strindberg, Gunnar Ollén;Samlade Verk 41. Folkungasagan. Gustav Vasa. Erik XIV. Textkritisk kommentar;2015;2015-08-23;sidor;lb99909041_1958.txt
lb99904097.xml;etext;Erik Gustaf Geijer;Äreminne öfver Georg Stjernhjelm (1840);1850;2013-02-21;sidor;lb99904097_1895.txt
lb1623710.xml;etext;Wilhelmina Stålberg;Gissa, den som kan?;1863;2010-02-08;sidor;lb1623710_447.txt
lb8601043.xml;etext;Carl Jonas Love Almqvist, Lars Burman;Samlade verk 6. Drottningens Juvelsmycke (1834);2000;2007-09-23;sidor;lb8601043_1716.txt
lb9928243.xml;faksimil;Gustaf Fröding, Eva Jonsson;Dikter från hospitalet;2005;2015-03-07;sidor;lb9928243_1770.txt
lb305463.xml;etext;Ola Hansson;Resan hem I;1895;2011-03-23;sidor;lb305463_1360.txt
lb3086884.xml;etext;Ellen Key;Sveriges modernaste diktare. Carl Jonas Ludvig Almqvist;1897;2007-09-04;sidor;lb3086884_1371.txt
lb1722439.xml;etext;Carl Jonas Love Almqvist, Lars Burman;Samlade verk 23. Amalia Hillner;1995;2008-09-16;sidor;lb1722439_606.txt
lb1626615.xml;faksimil;August Strindberg;I hafsbandet [1890];1890;2016-10-13;sidor;lb1626615_466.txt
lb135573.xml;faksimil;Georg Stiernhielm, Johan Nordström, Bernt Olsson;Samlade skrifter I:1;1973;2011-08-24;sidor;lb135573_251.txt
lb2489058.xml;etext;Emilie Flygare-Carlén;Waldemar Klein;1838;2010-04-07;sidor;lb2489058_1162.txt
lb11377384.xml;faksimil;August Strindberg, Camilla Kretz, Bo Ralph;Samlade Verk 70. Språkvetenskapliga skrifter II;2008;2014-09-23;sidor;lb11377384_81.txt
lb99909022.xml;faksimil;August Strindberg, Hans Sandberg;Samlade Verk 22. Han och hon. Textkritisk kommentar;2005;2015-03-12;sidor;lb99909022_1943.txt
lb99904096.xml;etext;Erik Gustaf Geijer;Svar på Svenska Akademiens Prisfråga (1810);1813;2013-02-21;sidor;lb99904096_1894.txt
lb99909039.xml;faksimil;August Strindberg, Gunnar Ollén;Samlade Verk 39. Till Damaskus. Textkritisk kommentar;2013;2015-03-25;sidor;lb99909039_1956.txt
lb1799219.xml;etext;Selma Lagerlöf;Drottningar i Kungahälla;1899;2011-11-09;sidor;lb1799219_638.txt
lb41845.xml;etext;Martin Koch;Guds vackra värld. II;1916;2014-04-25;sidor;lb41845_1440.txt
lb99909034.xml;faksimil;August Strindberg, Gunnel Engwall, Per Stam;Samlade Verk 34. Vivisektioner II. Textkritisk kommentar;2016;2016-06-18;sidor;lb99909034_1951.txt
lb1660490.xml;etext;Anna Wahlenberg;En spion;1917;2012-11-19;sidor;lb1660490_550.txt
lb2175203.xml;faksimil;Per Daniel Amadeus Atterbom;Wilhelm Fredrik Palmblad. Minnesteckning;1853;2015-11-17;sidor;lb2175203_724.txt
lb7644610.xml;faksimil;Ola Hansson, Ingvar Holm;Lyrik och essäer;1997;2015-02-22;sidor;lb7644610_1572.txt
lb3191797.xml;etext;Frans Oskar Wågman;Sherlock Holmes i ny belysning;1908;2007-09-17;sidor;lb3191797_1402.txt
lb1524995.xml;etext;Hjalmar Bergman;Chefen fru Ingeborg;1924;2008-04-16;sidor;lb1524995_323.txt
lb99909023.xml;faksimil;August Strindberg, Per Erik Ekholm;Samlade Verk 23. Bland franska bönder. Textkritisk kommentar;2014;2015-03-12;sidor;lb99909023_1944.txt
lb1618575.xml;faksimil;Lucy Maud Montgomery, Karin Jensen;Vår vän Anne. Fortsättning av ”Anne på Grönkulla”;1910;2017-03-27;sidor;lb1618575_435.txt
lb12546.xml;etext;Birger Sjöberg;Fridas bok;1922;2008-02-21;sidor;lb12546_196.txt
lb1627859.xml;etext;Marie Sophie Schwartz;Davidsharpan i Norden. Berättelse ur J. O. Wallins lif;1894;2011-10-20;sidor;lb1627859_480.txt
lb81740.xml;etext;Dan Andersson;De tre hemlösa;1918;2007-08-21;sidor;lb81740_1604.txt
lb99904047.xml;etext;Gudmund Jöran Adlerbeth;Inträdestal (5 april 1786);1801;2012-03-15;sidor;lb99904047_1846.txt
lb344170.xml;etext;Hjalmar Söderberg;Vers och varia;1921;2012-01-19;sidor;lb344170_1425.txt
lb508756.xml;faksimil;Svenska Litteratursällskapet;Svensk litteraturhistorisk bibliografi 1936–1965;1984;2014-01-20;sidor;lb508756_1497.txt
lb1627853.xml;etext;Marie Sophie Schwartz;Bellmans skor;1892;2009-10-15;sidor;lb1627853_474.txt
lb99909043.xml;faksimil;August Strindberg, Gunnar Ollén;Samlade Verk 43. Midsommar. Kaspers Fet-Tisdag. Påsk. Textkritisk kommentar;2014;2015-03-25;sidor;lb99909043_1960.txt
lb1617948.xml;faksimil;August Strindberg;Religiös renässans eller Religion mot teologi [1910];1910;2017-01-30;sidor;lb1617948_431.txt
lb1527920.xml;faksimil;August Strindberg;Dikter på vers och prosa [1883];1883;2016-10-12;sidor;lb1527920_326.txt
lb8223722.xml;etext;Carl Jonas Love Almqvist, Bertil Romberg;Samlade verk 18. Amorina (1839);2000;2006-08-01;sidor;lb8223722_1671.txt
lb99904058.xml;etext;Anders Johan von Höpken;Inträdestal (5 april 1786);1801;2012-03-16;sidor;lb99904058_1857.txt
lb9471831.xml;etext;Heliga Birgitta, Alf Härdelin, Alf Härdelin;Uppenbarelser;2004;2008-12-05;sidor;lb9471831_1756.txt
lb23423.xml;etext;Martin Koch;Litterära storverk i västficksformat;1913;2017-02-27;sidor;lb23423_746.txt
lb722093.xml;etext;Verner von Heidenstam;Svenskarna och deras hövdingar I;1908;2012-05-23;sidor;lb722093_1551.txt
lb1560072.xml;etext;Ellen Key;Anne Charlotte Leffler;1893;2008-12-29;sidor;lb1560072_348.txt
lb1460751.xml;etext;Christopher Jacob Boström;Anmärkningar om helfvetesläran;1864;2014-08-20;sidor;lb1460751_287.txt
lb1547161.xml;faksimil;Erik Dahlbergh, Herman Lundström;Erik Dahlberghs dagbok (1625–1699);1912;2016-08-08;sidor;lb1547161_341.txt
lb7753.xml;faksimil;Johan Runius, Erik Noreen;Samlade skrifter I;1934;2011-08-03;sidor;lb7753_1588.txt
lb2389992.xml;etext;Johan Henrik Kellgren;Drottning Christina;1792;2014-11-02;sidor;lb2389992_768.txt
lb1722442.xml;etext;Carl Jonas Love Almqvist;Samlade verk 30. Herrarne på Ekolsund 1-2;1997;2006-08-01;sidor;lb1722442_609.txt
lb262910.xml;etext;August Strindberg, Gunnar Ollén;Samlade Verk 46. Ett drömspel;1988;2011-10-20;sidor;lb262910_1275.txt
lb1543053.xml;etext;Sophie von Knorring;Torparen och hans omgifning. Sednare delen;1843;2011-05-27;sidor;lb1543053_340.txt
lb834345.xml;etext;Sophie Elkan;Drömmen om Österlandet;1901;2017-03-27;sidor;lb834345_1689.txt
lb1339467.xml;etext;Harriet Löwenhjelm, Stellan Christer Mörner;Dikter [1927];1927;2016-08-24;sidor;lb1339467_235.txt
lb734908.xml;etext;Emilie Flygare-Carlén;Minnen af svenskt författarlif I;1878;2009-09-16;sidor;lb734908_1556.txt
lb99904067.xml;etext;Carl Gustaf af Leopold;Inträdestal (21 juni 1786);1801;2012-03-16;sidor;lb99904067_1866.txt
lb99904002.xml;etext;Martina von Schwerin d. y.;Småsaker af en nybegynnare 2;1836;2009-04-08;sidor;lb99904002_1830.txt
lb1561257.xml;etext;Elias Sehlstedt;Fiskmåsen. Poetisk vår-kalender för 1853;1853;2015-05-22;sidor;lb1561257_349.txt
lb27489.xml;etext;Axel Lundegård;Några Strindbergsminnen;1920;2014-05-19;sidor;lb27489_1308.txt
lb114792.xml;faksimil;Jacob Wallenberg, Nils Afzelius;Samlade skrifter II [1941];1929–1941;2011-08-02;sidor;lb114792_105.txt
lb3040499.xml;faksimil;Marie Sophie Schwartz;Ett besök i Professor S-z’s frenologiska museum år 1850;1858;2016-11-11;sidor;lb3040499_1353.txt
lb362577.xml;faksimil;Börje Norling;Nya skolan bedömd i litteraturhistorien;1880;2015-05-11;sidor;lb362577_1429.txt
lb2110454.xml;etext;Ellen Key;Folkbildningsarbetet;1906;2010-02-17;sidor;lb2110454_708.txt
lb501583.xml;etext;Selma Lagerlöf;Körkarlen;1912;2013-10-23;sidor;lb501583_1485.txt
lb856139.xml;faksimil;Anonym;Stunder af en Främling i Amerika;1877;2016-05-31;sidor;lb856139_1714.txt
lb1206969.xml;etext;Ellen Key;Fredstanken;1899;2008-10-15;sidor;lb1206969_154.txt
lb1551461.xml;etext;Carl Snoilsky;Svenska bilder;1886;2009-04-01;sidor;lb1551461_343.txt
lb111262.xml;faksimil;Johan Ludvig Runeberg, Gunnar Castrén, Gunnar Tideström, Sven Rinman;Samlade skrifter IV:1;1959;2011-08-13;sidor;lb111262_62.txt
lb1498004.xml;etext;Ola Hansson;Sensitiva amorosa;1887;2008-04-24;sidor;lb1498004_311.txt
lb2514470.xml;etext;Jacobus Petri Chronander;Bele-Snack, Eller Een Ny Comœdia;1649;2014-10-30;sidor;lb2514470_1187.txt
lb8203270.xml;etext;August Strindberg, Gunnar Ollén;Samlade Verk 39. Till Damaskus;1991;2012-05-01;sidor;lb8203270_1625.txt
lb516728.xml;faksimil;William Shakespeare, Carl August Hagberg;II. Mycket väsen för ingenting. Två ungherrar från Verona. Konung Johan [övers. C. A. Hagberg];;2013-05-20;sidor;lb516728_1501.txt
lb2521908.xml;etext;Marie Sophie Schwartz;På Götha kanal;1865;2008-05-26;sidor;lb2521908_1253.txt
lb1598586.xml;etext;Axel Lundegård;I gryningen;1885;2016-03-21;sidor;lb1598586_395.txt
lb8198484.xml;etext;Ludvig Nordström;Fiskare;1907;2017-02-27;sidor;lb8198484_1607.txt
lb1492249.xml;etext;Selma Lagerlöf;Gösta Berlings saga 1 [1891];1891;2007-09-25;sidor;lb1492249_308.txt
lb1528540.xml;etext;Karl August Tavaststjerna;I förbund med döden;1893;2008-11-10;sidor;lb1528540_327.txt
lb2428874.xml;etext;Utile Dulci;Vitterhets-nöjen. Fjerde delen;1781;2010-10-19;sidor;lb2428874_1020.txt
lb30210.xml;faksimil;Bernhard Lundstedt;Sveriges periodiska litteratur. Bibliografi. I. 1645–1812;1895;2017-05-22;sidor;lb30210_1347.txt
lb7755.xml;faksimil;Johan Olof Wallin;Dikter III;1958–1959;2011-08-13;sidor;lb7755_1589.txt
lb2172078.xml;etext;Axel Lundegård;Struensee. I. Stadsläkaren i Altona;1898;2011-05-25;sidor;lb2172078_721.txt
lb2172079.xml;etext;Axel Lundegård;Struensee. II. På höjderna;1899;2011-05-25;sidor;lb2172079_722.txt
lb1624527.xml;etext;Mikael Lybeck;”Allas vår Margit”;1893;2017-02-27;sidor;lb1624527_453.txt
lb2240481.xml;etext;August Blanche;Sara Widebeck;1840;2008-11-18;sidor;lb2240481_741.txt
lb277975.xml;faksimil;Gustaf Uddgren;Boken om Strindberg. August Strindberg. Början till en biografi;1909;2017-06-19;sidor;lb277975_1313.txt
lb1463296.xml;etext;Hjalmar Bergman;Jonas och Helen;1926;2014-09-17;sidor;lb1463296_289.txt
lb99904064.xml;etext;Johan Henrik Kellgren;Svar på J. Wingårds inträdestal;1801;2012-03-15;sidor;lb99904064_1863.txt
lb499457.xml;etext;Verner von Heidenstam;Nya dikter;1915;2008-04-23;sidor;lb499457_1479.txt
lb3110931.xml;etext;Edith Södergran;Brokiga iakttagelser;1919;2006-08-01;sidor;lb3110931_1380.txt
lb32729.xml;faksimil;Gustaf af Geijerstam;Det yttersta skäret. En kustroman;1898;2017-02-27;sidor;lb32729_1412.txt
lb31102.xml;etext;Oscar Levertin;Rococo-noveller;1899;2009-06-08;sidor;lb31102_1377.txt
lb10001732.xml;faksimil;Carl Gustaf af Leopold, Knut Fredlund, Olle Holmberg;Samlade skrifter II:2;1958;2011-08-31;sidor;lb10001732_1.txt
lb18315960.xml;faksimil;Magnus Elmblad;En svensk sång om den stora branden i Chicago;1872;2017-08-28;sidor;lb18315960_649.txt
lb3056945.xml;faksimil;Anonym;Läsebok för folkskolan [1868];1868;2017-01-30;sidor;lb3056945_1365.txt
